Genes	BaseMean	log2FoldChange	lfcSE	stat	pvalue	padj
CPTP	405.489772593126	-0.000231446526333345	5.86115463907724e-05	-3.94882136004832	7.85369313878408e-05	0.000228471073128264
DVL1	405.489772593126	-6.49967520835135e-05	1.65464499283241e-05	-3.92813880711975	8.56057994617603e-05	0.000684846395694083
MXRA8	405.489772593126	-1.99562749388967e-05	6.0838406335433e-05	-0.328021000893213	0.742895783930057	0.82739830706734
AURKAIP1	405.489772593126	-0.000144002452501661	4.18670910378844e-05	-3.43951416092791	0.000582759296232664	0.00540282842254154
CCNL2	405.489772593126	-0.000127042800226043	2.93262844725017e-05	-4.33204555269069	1.47730366112095e-05	2.25112938837478e-05
RP4.758J18.2	405.489772593126	-0.00168490628984642	0.000494692786017802	-3.4059649492964	0.000659306431460568	0.00210978058067382
MRPL20	NA	NA	NA	NA	NA	NA
VWA1	NA	NA	NA	NA	NA	NA
ATAD3B	405.489772593126	-0.000917045077917607	0.000266954814862652	-3.43520710944819	0.000592101122607483	0.000902249329687594
ATAD3A	405.489772593126	-0.00064339279340981	0.000119964225564874	-5.36320549213965	8.17579046145856e-08	6.54063236916685e-07
