Gene	Cluster_00	Cluster_01	Cluster_02	Cluster_03	Cluster_04	Cluster_05	Cluster_06	Cluster_07	Cluster_08	Cluster_09	Cluster_10	Cluster_11	Cluster_12	Cluster_13	Cluster_14	Cluster_15	Cluster_16	Cluster_17	Cluster_18	Cluster_19	Cluster_20	Cluster_21	Cluster_22	Cluster_23	Cluster_24	Cluster_25	Cluster_26	Cluster_27	Cluster_28	Cluster_29	Cluster_30	Cluster_31	Total_Up_Regulated
ATP8B2	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	10
ADAR	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
SHC1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
ADAM15	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
EFNA1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
SLC50A1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
KRTCAP2	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
THBS3	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	10
DUSP23	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
PPOX	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	10
ATF6	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	10
UCK2	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
SOAT1	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	10
IER5	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
LAMC2	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	10
KDM5B	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	10
MYBPH	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	1	10
CHI3L1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
MDM4	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
SRGAP2	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
NVL	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	10
H3F3A	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
STUM	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
TRIM11	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
SIPA1L2	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
LYST	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
NID1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	10
ZNF692	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	10
TMEM18	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	10
TPO	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
PXDN	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	10
RPS7	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
KIDINS220	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
TRIB2	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
SMC6	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	10
TTC32	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	10
HS1BP3	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
ITSN2	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
DNMT3A	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	10
TMEM214	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
EMILIN1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
CGREF1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	10
AC074117.10	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
IFT172	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	10
ZNF512	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	10
THADA	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
CAMKMT	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
SRBD1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	10
EPAS1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
TTC7A	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
STON1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	10
ASB3	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	10
RPS27A	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
MDH1	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	10
VPS54	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	10
ANTXR1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	10
ANXA4	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
MXD1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
EXOC6B	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	10
DUSP11	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
DGUOK	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
INO80B	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
TTC31	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
EIF2AK3	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
ZNF514	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	10
ADRA2B	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
SNRNP200	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	10
CNNM4	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	10
ANKRD39	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	10
MITD1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
RPL31	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
IL1R1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
IL1RL1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
C2orf40	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	10
MERTK	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	10
PAX8.AS1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	10
CCDC93	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
NIFK	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
WDR33	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
PTPN18	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
DARS	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	10
CXCR4	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	10
NEB	0	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	10
PKP4	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
RBM45	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
CCDC141	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	10
TFPI	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
STK17B	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	10
HSPE1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	10
TYW5	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
CFLAR	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
CASP10	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
CARF	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	10
KLF7	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
RP11.566E18.1	0	1	0	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	10
AAMP	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
SLC11A1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
KLHL30.AS1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
ERFE	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
ILKAP	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
CAPN10	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
ATG4B	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
SETMAR	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	10
EDEM1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
CRELD1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
VHL	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
PPARG	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
RPL32	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
FBLN2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	10
MRPS25	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
SH3BP5.AS1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
GALNT15	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
SATB1	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	10
RPL15	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
NEK10	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	10
SLC4A7	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	10
TGFBR2	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
MYD88	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
ACVR2B	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	10
WDR48	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
GORASP1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
CSRNP1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
RPL14	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
MYL3	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	10
CCDC12	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
NBEAL2	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
PTPN23	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
SCAP	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
ZNF589	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	10
ATRIP	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
NCKIPSD	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
NDUFAF3	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
IMPDH2	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
RHOA	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
IP6K1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
NAT6	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
HYAL2	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
RASSF1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
C3orf18	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	10
NT5DC2	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
MUSTN1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	10
TKT	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
CACNA2D3	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	10
CCDC66	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
ARF4	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
FAM107A	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
PTPRG	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	10
PROS1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
RPL24	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
SPICE1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	10
TMEM39A	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
FBXO40	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	10
WDR5B	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
DTX3L	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
LINC02035	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
PCCB	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	10
SLC9A9	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	10
GMPS	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
MLF1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	10
PLD1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	10
ACTL6A	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
PEX5L	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	10
POLR2H	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
RFC4	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
BCL6	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
TPRG1	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
APOD	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
UBXN7	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	10
AC024560.3	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	10
LRCH3	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
RPL35A	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
PIGG	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
GAK	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
DGKQ	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
MAEA	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
UVSSA	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	10
CRIPAK	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
NELFA	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
FAM193A	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
MFSD10	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
RP11.774O3.3	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	10
MED28	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
WDR19	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
RPL9	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
SCFD2	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	10
PDGFRA	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	10
MTHFD2L	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	10
NUP54	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
SEPT11	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	10
CCNG2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	0	0	1	0	0	1	0	0	10
ANTXR2	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	10
